2025-10-20 21:48:11.384 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:80 - Hola
2025-10-21 20:38:10.247 | INFO     | app.ui.pages.configuracion_page:navigate_to_usuarios:91 - Navegación a UsuariosPage completada correctamente.
2025-10-21 20:38:45.826 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:79 - Intentando navegar hacia la página de Usuarios...
2025-10-21 20:38:45.827 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:86 - No se pudo encontrar la instancia de MainWindow o no tiene 'open_page'.
2025-10-21 20:38:45.829 | INFO     | app.ui.pages.configuracion_page:navigate_to_usuarios:91 - Navegación a UsuariosPage completada correctamente.
2025-10-21 20:39:09.422 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:79 - Intentando navegar hacia la página de Usuarios...
2025-10-21 20:39:09.423 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:86 - No se pudo encontrar la instancia de MainWindow o no tiene 'open_page'.
2025-10-21 20:39:09.424 | INFO     | app.ui.pages.configuracion_page:navigate_to_usuarios:91 - Navegación a UsuariosPage completada correctamente.
2025-10-21 20:39:50.486 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:79 - Intentando navegar hacia la página de Usuarios...
2025-10-21 20:39:50.487 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:86 - No se pudo encontrar la instancia de MainWindow o no tiene 'open_page'.
2025-10-21 20:39:50.489 | INFO     | app.ui.pages.configuracion_page:navigate_to_usuarios:91 - Navegación a UsuariosPage completada correctamente.
2025-10-21 20:40:59.089 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:79 - Intentando navegar hacia la página de Usuarios...
2025-10-21 20:40:59.090 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:86 - No se pudo encontrar la instancia de MainWindow o no tiene 'open_page'.
2025-10-21 20:40:59.091 | INFO     | app.ui.pages.configuracion_page:navigate_to_usuarios:91 - Navegación a UsuariosPage completada correctamente.
2025-10-21 20:45:05.105 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:79 - Intentando navegar hacia la página de Usuarios...
2025-10-21 20:45:05.106 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:86 - No se pudo encontrar la instancia de MainWindow o no tiene 'open_page'.
2025-10-21 20:45:05.108 | INFO     | app.ui.pages.configuracion_page:navigate_to_usuarios:91 - Navegación a UsuariosPage completada correctamente.
2025-10-21 20:47:24.706 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:79 - Intentando navegar hacia la página de Usuarios...
2025-10-21 20:47:24.707 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:86 - No se pudo encontrar la instancia de MainWindow o no tiene 'open_page'.
2025-10-21 20:47:24.708 | INFO     | app.ui.pages.configuracion_page:navigate_to_usuarios:91 - Navegación a UsuariosPage completada correctamente.
2025-10-21 20:48:02.791 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:79 - Intentando navegar hacia la página de Usuarios...
2025-10-21 20:48:02.792 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:86 - No se pudo encontrar la instancia de MainWindow o no tiene 'open_page'.
2025-10-21 20:48:02.794 | INFO     | app.ui.pages.configuracion_page:navigate_to_usuarios:91 - Navegación a UsuariosPage completada correctamente.
2025-10-21 20:48:07.949 | ERROR    | app.ui.pages.usuarios_agregar:_on_guardar:231 - Guardar
2025-10-21 20:48:46.947 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:79 - Intentando navegar hacia la página de Usuarios...
2025-10-21 20:48:46.948 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:86 - No se pudo encontrar la instancia de MainWindow o no tiene 'open_page'.
2025-10-21 20:48:46.950 | INFO     | app.ui.pages.configuracion_page:navigate_to_usuarios:91 - Navegación a UsuariosPage completada correctamente.
2025-10-21 20:48:53.386 | ERROR    | app.ui.pages.usuarios_agregar:_on_guardar:231 - Guardar
2025-10-21 20:48:53.387 | ERROR    | app.ui.pages.usuarios_agregar:_on_guardar:233 - Guardar2
2025-10-21 20:48:53.387 | ERROR    | app.ui.pages.usuarios_agregar:_on_guardar:239 - Guardar23
2025-10-21 20:48:53.434 | ERROR    | app.ui.pages.usuarios_agregar:_on_guardar:247 - Guardar24
2025-10-21 20:49:53.971 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:79 - Intentando navegar hacia la página de Usuarios...
2025-10-21 20:49:53.972 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:86 - No se pudo encontrar la instancia de MainWindow o no tiene 'open_page'.
2025-10-21 20:49:53.973 | INFO     | app.ui.pages.configuracion_page:navigate_to_usuarios:91 - Navegación a UsuariosPage completada correctamente.
2025-10-21 20:50:24.049 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:79 - Intentando navegar hacia la página de Usuarios...
2025-10-21 20:50:24.050 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:86 - No se pudo encontrar la instancia de MainWindow o no tiene 'open_page'.
2025-10-21 20:50:24.052 | INFO     | app.ui.pages.configuracion_page:navigate_to_usuarios:91 - Navegación a UsuariosPage completada correctamente.
2025-10-21 20:50:32.842 | ERROR    | app.services.usuarios_service:create_user:24 - Create1
2025-10-21 20:51:17.721 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:79 - Intentando navegar hacia la página de Usuarios...
2025-10-21 20:51:17.722 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:86 - No se pudo encontrar la instancia de MainWindow o no tiene 'open_page'.
2025-10-21 20:51:17.724 | INFO     | app.ui.pages.configuracion_page:navigate_to_usuarios:91 - Navegación a UsuariosPage completada correctamente.
2025-10-21 20:51:21.945 | ERROR    | app.services.usuarios_service:create_user:24 - Create1
2025-10-21 20:52:30.080 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:79 - Intentando navegar hacia la página de Usuarios...
2025-10-21 20:52:30.081 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:86 - No se pudo encontrar la instancia de MainWindow o no tiene 'open_page'.
2025-10-21 20:52:30.083 | INFO     | app.ui.pages.configuracion_page:navigate_to_usuarios:91 - Navegación a UsuariosPage completada correctamente.
2025-10-21 20:52:35.083 | ERROR    | app.services.usuarios_service:create_user:24 - Create1
2025-10-21 20:52:35.083 | ERROR    | app.services.usuarios_service:create_user:26 - Create222
2025-10-21 20:52:35.084 | ERROR    | app.services.usuarios_service:create_user:29 - Create2
2025-10-21 20:52:35.084 | ERROR    | app.services.usuarios_service:create_user:34 - Create2222
2025-10-21 20:52:35.084 | ERROR    | app.services.usuarios_service:create_user:38 - Create13
2025-10-21 20:52:35.084 | ERROR    | app.services.usuarios_service:create_user:42 - Create
2025-10-21 20:53:49.004 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:79 - Intentando navegar hacia la página de Usuarios...
2025-10-21 20:53:49.005 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:86 - No se pudo encontrar la instancia de MainWindow o no tiene 'open_page'.
2025-10-21 20:53:49.007 | INFO     | app.ui.pages.configuracion_page:navigate_to_usuarios:91 - Navegación a UsuariosPage completada correctamente.
2025-10-21 20:53:53.524 | ERROR    | app.services.usuarios_service:create_user:24 - Create1
2025-10-21 20:53:53.524 | ERROR    | app.services.usuarios_service:create_user:26 - Create222
2025-10-21 20:53:53.524 | ERROR    | app.services.usuarios_service:create_user:29 - Create2
2025-10-21 20:55:12.558 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:79 - Intentando navegar hacia la página de Usuarios...
2025-10-21 20:55:12.559 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:86 - No se pudo encontrar la instancia de MainWindow o no tiene 'open_page'.
2025-10-21 20:55:12.561 | INFO     | app.ui.pages.configuracion_page:navigate_to_usuarios:91 - Navegación a UsuariosPage completada correctamente.
2025-10-21 20:55:17.243 | ERROR    | app.services.usuarios_service:create_user:34 - CreateUsar
2025-10-21 20:58:20.379 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:79 - Intentando navegar hacia la página de Usuarios...
2025-10-21 20:58:20.380 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:86 - No se pudo encontrar la instancia de MainWindow o no tiene 'open_page'.
2025-10-21 20:58:20.382 | INFO     | app.ui.pages.configuracion_page:navigate_to_usuarios:91 - Navegación a UsuariosPage completada correctamente.
2025-10-21 20:58:25.470 | ERROR    | app.services.usuarios_service:create_user:34 - CreateUsar
2025-10-21 20:59:37.808 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:79 - Intentando navegar hacia la página de Usuarios...
2025-10-21 20:59:37.809 | ERROR    | app.ui.pages.configuracion_page:navigate_to_usuarios:86 - No se pudo encontrar la instancia de MainWindow o no tiene 'open_page'.
2025-10-21 20:59:37.811 | INFO     | app.ui.pages.configuracion_page:navigate_to_usuarios:91 - Navegación a UsuariosPage completada correctamente.
2025-10-21 20:59:43.669 | ERROR    | app.services.usuarios_service:create_user:34 - CreateUsar
